Date,Close,High,Low,Open,Volume
4/3/2018,447.014739990234,449.301243281504,445.871474103974,448.892936070786,4079884
4/4/2018,439.396881103515,449.126247086306,438.276941380046,446.326426258884,3714108
4/5/2018,445.381530761718,446.571448989107,441.018459286292,443.608316493331,4858892
4/6/2018,448.764678955078,449.476283085749,444.658280237605,446.151495421229,3720008
4/9/2018,452.416107177734,453.104385144747,447.131439110974,447.691409031915,4003536
4/10/2018,448.169738769531,453.337748130783,446.454853859111,453.337748130783,6067236
4/11/2018,447.703033447265,447.971355319879,444.564912168384,447.01475551779,2870812
4/12/2018,450.024597167968,450.981197030448,444.681599448564,447.038109884796,4712516
4/13/2018,449.137969970703,452.637746360085,447.761385561295,449.837925248579,3297172
4/16/2018,453.127746582031,454.970967994774,447.936411177988,447.971414641008,2847744
4/17/2018,454.620910644531,455.204206655109,451.261119927351,453.454318623375,2667832
4/18/2018,450.911193847656,455.787554749571,450.316248937631,455.204258672339,2712720
4/19/2018,452.40444946289,453.757707790351,451.004538840519,452.637767899952,3169032
4/20/2018,456.347534179687,457.537452505761,450.806221330624,452.871083790761,9361380
4/23/2018,451.64614868164,461.73717073019,434.042284616035,461.73717073019,15304620
4/24/2018,451.471160888671,454.515977784841,449.371295024073,451.471160888671,5037416
4/25/2018,448.146392822265,452.171135905011,446.104856475945,449.814625361509,4020592
4/26/2018,450.362854003906,452.451042348919,445.929804281811,447.224732829976,7847480
4/27/2018,448.764678955078,451.587826293262,446.22150234351,451.004530211767,5777008
4/30/2018,453.641021728515,456.0908651727,450.024586168052,450.304556883458,4609552
5/2/2018,459.520690917968,461.503897758691,454.037707299501,454.970981106899,7100048
5/3/2018,459.147308349609,460.780537232466,454.037629434136,459.182311807635,4152772
5/4/2018,463.953704833984,464.303682484098,458.774047004804,459.637313815916,6881436
5/7/2018,461.363891601562,463.673749867077,460.803921646096,462.355494977256,5264128
5/8/2018,458.949035644531,461.947171816376,456.044204061008,461.795509138471,7100564
5/9/2018,461.59716796875,462.087130954652,456.405833122124,456.405833122124,4327332
5/10/2018,464.933654785156,466.40357238377,462.437158811722,463.977054855207,7171672
5/11/2018,469.378356933593,470.603278705136,463.370407292216,464.933629398636,6057068
5/14/2018,471.711547851562,473.029802710846,469.530026171821,470.649937575556,4742916
5/15/2018,475.456298828125,481.802548608579,472.866441520335,472.948125754254,9826684
5/16/2018,472.084838867187,478.069462283087,470.63827599607,473.764748649174,6841604
5/17/2018,473.111450195312,477.0078566148,469.553344109513,472.201502614824,6615476
5/18/2018,469.4716796875,472.399808864478,467.453469592956,472.399808864478,5217460
5/21/2018,465.01528930664,471.536527766225,463.382060363363,470.393261809681,4848108
5/22/2018,464.280334472656,469.89162544314,463.253727717751,466.333519501213,3960372
5/23/2018,459.054016113281,465.236954576814,458.097416235928,463.790391687282,5726292
5/24/2018,463.370391845703,464.361995151515,456.452494851252,458.960667918896,4520744
5/25/2018,468.66665649414,470.369892198669,464.280287683418,464.303613827059,4759588
5/28/2018,476.482879638671,478.76941161295,468.0367639842,468.456748544782,5103940
5/29/2018,474.243041992187,478.932736806877,473.356449034095,475.502967228691,3351244
5/30/2018,477.917846679687,479.002754634601,470.439979327108,471.233239233657,4866996
5/31/2018,502.361389160156,507.18671871318,488.402025427507,493.098198748925,39639192
6/1/2018,495.587158203125,502.020892264191,493.332972239039,496.855101978966,21151356
6/4/2018,480.46548461914,506.482296478383,478.528313109661,504.838635803673,88796324
6/5/2018,484.551208496093,485.337783167768,475.017953285096,481.35778756028,17105460
6/6/2018,483.083587646484,484.832900582576,480.183677956654,483.752757887447,9782000
6/7/2018,484.222412109375,488.355067497921,482.109134147891,486.805307395632,10563896
6/8/2018,481.205169677734,483.999369913712,477.835642340523,483.471050407439,6180888
6/11/2018,479.549743652343,484.398519610153,478.727913332285,481.803872420131,7091188
6/12/2018,479.913665771484,481.991716644184,478.633970061714,481.803858254142,5234256
6/13/2018,477.002014160156,482.484818994428,475.276176338506,481.827343318007,7897960
6/14/2018,478.399169921875,480.18371000638,475.487536803383,476.661580104133,16927576
6/15/2018,476.567626953125,478.751358848021,474.853541018088,475.722321551707,10880816
6/18/2018,474.11392211914,478.72791812342,471.754083568375,476.685065538073,7487404
6/19/2018,475.135314941406,479.174012355305,474.149130052457,475.475776026999,10981152
6/20/2018,482.801818847656,483.236237813153,475.487551784079,475.722360451627,9051712
6/21/2018,483.142333984375,486.241796909616,480.66509109336,483.705851852115,13510704
6/22/2018,489.188659667968,490.468355438749,481.322569317953,482.989676459021,7848980
6/25/2018,491.912414550781,492.581642194624,486.770127579049,489.118214292413,6992336
6/26/2018,491.618896484375,493.802628560967,488.366830829976,489.822633105593,9161932
6/27/2018,496.056854248046,497.677011255071,490.750155000283,491.454581060092,19126804
6/28/2018,500.342041015625,502.490517259355,495.728016589851,496.620300936232,37533540
6/29/2018,495.082305908203,502.490530569482,494.295731295868,498.193520641869,19458120
7/2/2018,486.817108154296,495.070610535047,484.469021294756,495.05891596182,9864876
7/3/2018,486.100860595703,489.576040115506,485.020775190767,486.817038450586,6863100
7/4/2018,493.931762695312,494.988401653518,485.819112117594,487.521474883593,6097992
7/5/2018,498.674865722656,499.9076111235,491.348847377188,494.272203576782,9735968
7/6/2018,496.655548095703,501.445679481759,495.763320987999,496.221186440918,8121344
7/9/2018,499.120971679687,500.142412212625,494.917919878479,498.228744692671,6182296
7/10/2018,503.993347167968,504.744780833883,498.968464153616,500.119003799246,10950736
7/11/2018,504.427734375,506.177047532608,501.269569172121,503.67635808279,5857920
7/12/2018,508.583770751953,511.847645297716,505.308201635058,505.519506484021,8020668
7/13/2018,512.09423828125,514.418878658986,507.914689548543,509.159129718203,7161188
7/16/2018,509.264831542968,514.242764122971,508.067284337392,511.742017270464,9017336
7/17/2018,511.119750976562,512.11768778219,507.949834064568,507.949834064568,6361924
7/18/2018,510.990539550781,521.275169219567,510.391766066817,513.526484271709,17460272
7/19/2018,513.315246582031,515.052807776204,509.769612802434,512.587316788444,5304776
7/20/2018,514.007873535156,517.248244287128,509.793069841264,513.315199500727,10006964
7/23/2018,506.353149414062,511.413287762378,502.03269277856,504.838644944496,16880132
7/24/2018,507.128051757812,509.300032069774,504.13424105754,504.13424105754,5208792
7/25/2018,509.617004394531,511.131508804788,507.186711803273,508.278549155094,7038616
7/26/2018,514.841430664062,517.389069931456,508.360689475096,508.360689475096,21281092
7/27/2018,517.083862304687,519.384998613995,512.986462695615,517.036912038443,10554596
7/30/2018,509.511291503906,516.344246482018,507.045800558903,516.344246482018,7169120
7/31/2018,511.765411376953,513.268163685152,504.850308657748,507.186643071447,8860944
8/1/2018,506.881408691406,510.708801056544,505.237748182258,507.84414706301,6071560
8/2/2018,500.189422607421,505.707426410214,498.111400251959,505.660476140989,8905704
8/3/2018,498.181762695312,504.145936960975,496.385499405197,500.976020101008,13604008
8/6/2018,496.455993652343,501.880039655974,494.53057398015,498.029200311587,5744632
8/7/2018,500.353790283203,501.199124456672,494.976694473959,498.968442010039,7428456
8/8/2018,501.633483886718,505.261266075008,500.858603874091,501.516079561361,9945380
8/9/2018,497.442230224609,502.960234666562,491.842019807238,502.960234666562,8944408
8/10/2018,496.491149902343,498.686633760676,492.628558986614,498.616179698796,5442940
8/13/2018,491.137542724609,494.025700895854,488.4020445881,489.341279289231,10054252
8/14/2018,490.538818359375,494.272253304154,490.092647487907,492.62859260433,4935964
8/16/2018,487.392333984375,489.975229296773,485.208601936807,489.106448702415,10625160
8/17/2018,487.77978515625,491.466269595353,486.441329954107,489.082927337812,6065328
8/20/2018,492.205963134765,494.882816589075,487.228030385969,487.228030385969,7811136
8/21/2018,492.170654296875,495.915840586035,491.372270536498,492.628519673059,7776320
8/23/2018,488.378540039062,494.741878059974,487.66241944162,494.272260710131,12574552
8/24/2018,486.018737792968,491.595443582268,485.126453401413,486.288744826969,9714628
8/27/2018,488.507720947265,490.397942341116,486.112683807372,487.69764244314,12574788
8/28/2018,491.888977050781,492.68730361735,488.12028634183,490.280514692257,9973532
8/29/2018,488.049774169921,491.701060106365,486.699624445853,491.254889280005,9873692
8/30/2018,485.13818359375,490.256966396572,484.140246812946,489.247335044118,21827460
8/31/2018,483.987579345703,488.108482630653,483.294905291421,485.866048551257,15771500
9/3/2018,487.239715576171,488.155446408696,484.527664120311,485.913012267225,7661608
9/4/2018,481.78042602539,487.920649629971,481.122950303974,487.674089068648,7130536
9/5/2018,480.38330078125,483.752799385921,477.964788733558,482.250046862883,5641508
9/6/2018,481.874359130859,483.471069611843,477.272114759368,481.122982824025,10402412
9/7/2018,482.989654541015,483.705832408634,479.185765770835,481.592554500053,5919300
9/10/2018,479.279663085937,482.531757029635,475.510972934382,482.531757029635,8598592
9/11/2018,469.711242675781,480.888129003982,468.243688571154,480.48896575279,18186536
9/12/2018,472.399810791015,474.630493126664,467.163594716814,470.063476020524,12246008
9/14/2018,476.567626953125,478.3991458755,474.066909115592,474.278242631738,10334672
9/17/2018,467.785766601562,475.00613236582,466.799581767319,474.61872103583,9338220
9/18/2018,467.081390380859,471.930195102092,465.144218872096,468.419816984813,9325736
9/19/2018,460.5419921875,469.147735918845,459.403175838448,468.408082854808,16712264
9/21/2018,462.631744384765,469.582074718006,448.531473434507,463.488801693089,22610148
9/24/2018,452.17105102539,463.089654341491,449.658609684587,461.927362873109,13390792
9/25/2018,458.4404296875,460.694587072038,449.658580144217,452.171021319965,16682552
9/26/2018,462.150390625,464.45152694571,459.121381858061,460.917645166726,14726724
9/27/2018,464.017150878906,466.330010505527,459.086168894708,462.432192383985,18352208
9/28/2018,471.037933349609,473.24511186755,464.251957206239,465.073787532799,14460716
10/1/2018,477.941284179687,479.479292395783,469.100760901258,471.918464872242,12449588
10/3/2018,476.931610107421,481.874315146722,471.260975299805,476.767226849377,15332148
10/4/2018,459.696655273437,473.796926807236,456.233227529709,471.495790468171,17970584
10/5/2018,461.469512939453,467.269275903744,455.564068870648,458.804411475497,15729180
10/8/2018,456.702850341796,462.338258263752,453.180720390574,461.399023610092,20128020
10/9/2018,455.669738769531,461.399076546817,453.180772384406,456.562023258146,12459364
10/10/2018,461.903869628906,465.449474726577,454.472169672488,456.702851982945,15939932
10/11/2018,454.953521728515,457.477714774026,450.269071855458,452.006661638024,14359904
10/12/2018,465.355560302734,468.936392546365,455.998440467585,456.702866482726,9600320
10/15/2018,471.507537841796,472.153261652227,462.64351098952,467.269230093521,12585968
10/16/2018,467.914978027343,473.890847224877,466.682232507512,470.321766899395,9406004
10/17/2018,463.653167724609,472.669825873305,461.046797368224,471.049640409661,7940796
10/19/2018,462.044738769531,465.120726469946,459.75535434417,459.966687869914,9867348
10/22/2018,469.35903930664,474.31349633273,466.9404986274,472.904644363425,20331160
10/23/2018,466.059936523437,469.359009473801,463.277459793549,463.277459793549,19428564
10/24/2018,467.797607421875,471.683702663191,463.183610982331,470.556609498525,18072336
10/25/2018,462.291290283203,470.462614259046,460.800232397116,463.418354626509,29847056
10/26/2018,460.506713867187,464.263652274957,457.642059796528,462.29128254141,15155712
10/29/2018,452.311950683593,461.38728281239,445.009378145163,461.187701176319,17044280
10/30/2018,449.130218505859,453.650284748827,445.972053816946,452.006624296839,13828704
10/31/2018,448.895477294921,450.339556355848,442.614345338526,446.617844648898,23449404
11/1/2018,449.00112915039,453.180734958801,445.197240146055,453.180734958801,19629052
11/2/2018,457.747741699218,460.224984586622,448.954168637562,452.241489956038,30092868
11/5/2018,459.285705566406,460.142762845724,455.059149993709,457.85337857718,5705296
11/6/2018,457.066833496093,463.981937444665,456.221499343494,459.050955315951,8485588
11/7/2018,459.74365234375,461.387313135222,457.876934767274,460.45983029673,958760
11/9/2018,456.796752929687,460.201478350864,454.65999994972,459.802286448413,10101620
11/12/2018,451.079223632812,460.694627559263,450.163464053348,458.229136433181,7907764
11/13/2018,452.652404785156,454.98873954093,448.061883910707,450.597828962632,13350420
11/14/2018,459.696655273437,460.224974759768,454.730446369289,455.188340455343,26110636
11/15/2018,463.782318115234,464.287162453352,453.462460586618,460.671103453527,10392524
11/16/2018,470.627014160156,472.669838060576,464.92115219073,465.155960853453,15813216
11/19/2018,472.881134033203,474.548269673495,470.063430304315,472.200183232755,12286428
11/20/2018,472.54067993164,474.219567595992,469.394266794337,472.669836160885,5705168
11/21/2018,474.019989013671,475.240982597505,470.556561230166,472.61113703394,6545604
11/22/2018,470.908782958984,477.835638654466,469.652562319725,472.728550133221,12974552
11/26/2018,481.310791015625,481.827358589782,472.446764316422,472.881154594213,18184436
11/27/2018,484.645080566406,485.560811421826,479.185779150142,479.256233214328,12895440
11/28/2018,490.573974609375,492.769458429029,483.729325356174,484.879864816732,13021108
11/29/2018,500.389038085937,501.880038775676,491.689365216059,493.333025940277,31908636
11/30/2018,499.778533935546,501.915315898781,495.446325164189,500.142498862428,13040924
12/3/2018,496.22119140625,502.960189009409,494.718381469056,500.377293547642,10799856
12/4/2018,489.70523071289,495.681099868971,488.073321929891,494.366148393072,8157420
12/5/2018,492.910339355468,494.342695146142,487.451037880343,487.932407110084,11798844
12/6/2018,492.405548095703,493.485633615258,489.576092069554,490.679681387369,11730252
12/7/2018,494.882751464843,497.324738582117,488.472463624085,494.671389276445,9903920
12/10/2018,490.456634521484,494.225325332805,485.091233207314,485.091233207314,10915056
12/11/2018,483.600189208984,486.359190975626,477.131199133419,482.7666069972,18905780
12/12/2018,489.646453857421,490.703092705915,483.72928777112,485.337692511365,11370488
12/13/2018,493.403503417968,498.968457811587,491.055416557678,491.924197230718,7064236
12/14/2018,492.088500976562,497.324745598985,490.292237644663,494.24872919945,6158284
12/17/2018,500.189422607421,500.752997817125,492.86340349196,494.037446854256,8437324
12/18/2018,501.422058105468,502.255640175044,493.708629303623,498.733510861054,7413968
12/19/2018,498.604339599609,507.045697802,496.279757253092,500.870277118987,9009896
12/20/2018,501.891784667968,502.596210684202,493.720431414385,496.045071663759,7980476
12/21/2018,495.716247558593,504.627281490169,495.223183800291,501.081648023017,10220308
12/24/2018,488.554626464843,494.037431729447,487.779803730518,494.037431729447,5601488
12/26/2018,498.346221923828,499.438059348709,485.819155990823,487.697625419497,7601916
12/27/2018,494.283996582031,502.067880972758,492.734236447264,500.846887368023,11639868
12/28/2018,498.47525024414,501.962181557848,496.737689199217,497.172108123613,9415612
12/31/2018,498.193542480468,501.78612658813,497.01949913328,501.78612658813,5866528
1/1/2019,504.392517089843,505.073439288988,494.413148810075,499.590634021217,6373440
1/2/2019,499.79019165039,504.25155582298,497.723864147293,503.147966677131,8134232
1/3/2019,495.868927001953,499.731517895138,493.802599381405,498.780531381134,12771664
1/4/2019,497.195556640625,499.790203647495,495.528449647699,496.678989084033,7287120
1/7/2019,497.94692993164,501.398662873115,497.324709953118,499.602342343634,5387012
1/8/2019,493.802642822265,498.616220652915,492.311584807602,498.264007640916,8343460
1/9/2019,497.042999267578,498.111390170912,493.708727651404,497.324758203559,8568628
1/10/2019,495.093994140625,498.686577628821,491.37225444124,497.089867486698,7691540
1/11/2019,495.892425537109,498.733633479462,494.97669462086,496.33859642237,6408040
1/14/2019,493.485565185546,495.422736504252,492.734188987799,495.422736504252,4855160
1/15/2019,498.240447998046,499.320590710977,493.567778826463,494.283956669189,5087556
1/16/2019,497.841247558593,498.968340451702,495.035295885789,497.806049194504,5252452
1/17/2019,500.682556152343,501.527832998333,496.232943164288,499.027143505233,8240228
1/18/2019,500.201110839843,502.255686462352,496.514626616722,501.316451892062,5207976
1/21/2019,504.404235839843,508.712997987116,499.320650920657,502.478816156486,17561512
1/22/2019,501.516052246093,504.087195366124,499.919342042927,503.899336990517,8796976
1/23/2019,494.366119384765,501.516088791713,493.438636662635,501.081669849361,7624288
1/24/2019,493.626525878906,498.181791140571,492.605085235172,495.446293069088,10111572
1/25/2019,492.158966064453,495.446287402669,490.75011406236,491.454540063406,11262236
1/28/2019,489.37646484375,493.579574417038,487.638903622697,490.750118488714,15360436
1/29/2019,483.142333984375,489.106451168911,482.062191190482,487.991110005659,14762788
1/30/2019,477.765167236328,483.060113964641,476.191960685523,483.060113964641,18514160
1/31/2019,488.39028930664,490.691425773741,474.783138133511,476.89641619642,16579404
2/1/2019,490.855712890625,497.089893784314,487.603647603421,488.39022215622,15654188
2/4/2019,494.248748779296,496.1507219454,489.024255848258,491.924165866357,7938288
2/5/2019,496.397277832031,497.559569277535,492.393778562997,494.976673920266,8690288
2/6/2019,498.416534423828,499.43797493356,496.291562102874,496.913782065419,10875684
2/7/2019,497.148651123046,500.14246163282,494.471855244841,498.980170194293,7217308
2/8/2019,498.416534423828,503.652778536493,494.659596201478,495.915845350108,12235644
2/11/2019,502.408386230468,503.171514466289,496.221211698928,496.221211698928,7036364
2/12/2019,500.072021484375,504.369031683256,498.921481912466,502.020944943576,9772388
2/14/2019,495.493225097656,502.490534662427,494.413139652593,502.490534662427,7441388
2/15/2019,493.250762939453,495.000133226162,487.97932026301,494.824026740359,8416524
2/18/2019,490.7265625,497.324708331435,489.810831718306,494.694862982105,7138744
2/19/2019,489.352996826171,495.011851107322,487.97934324169,490.679642817828,5268636
2/20/2019,495.058929443359,495.681149547546,488.84819366967,490.397953969706,4892500
2/21/2019,496.831634521484,497.782621086085,491.595447119552,493.497362922419,5261544
2/22/2019,491.090576171875,499.69634823145,490.538810199057,497.653466963156,8890708
2/25/2019,499.062316894531,500.130707792471,491.959354732252,491.959354732252,8140596
2/26/2019,495.598876953125,498.968404165908,493.356500103704,495.739785080128,9607428
2/27/2019,491.27847290039,498.839301118426,490.315734358005,496.878682987659,7030092
2/28/2019,487.826751708984,494.471848370225,486.805311089316,491.478037902074,11645376
3/1/2019,489.188659667968,493.30950591564,487.697601700939,489.869581872212,9352928
3/5/2019,494.765411376953,495.704646132676,486.053986087078,490.491847377337,11837276
3/6/2019,494.096160888671,495.516764856435,490.87929346399,495.446310787737,8458044
3/7/2019,499.320587158203,500.142417421571,491.924114787884,495.352343959897,10204852
3/8/2019,499.7197265625,500.142393571628,495.317064647256,496.632015936473,7053460
3/11/2019,499.778533935546,503.359366380453,498.310979654847,500.612116232252,9224108
3/12/2019,509.76968383789,510.708918630774,501.786188098375,504.134275080585,15097292
3/13/2019,522.813232421875,524.562545470374,510.027912373774,510.708834555982,57166348
3/14/2019,522.390502929687,527.732399296313,519.067983724492,527.110179353368,15379864
3/15/2019,529.02392578125,530.644082650046,523.165461015606,523.858135116719,12763088
3/18/2019,531.008056640625,538.099267027177,527.615082815865,531.113709077123,14358720
3/19/2019,532.487365722656,534.401033468184,528.554320468172,532.898280898497,11957992
3/20/2019,539.825073242187,540.059881886486,530.914096656326,532.780813913233,11711992
3/22/2019,534.459777832031,541.703648862879,533.20358573394,540.059988029745,30403880
3/25/2019,535.669006347656,537.207014532547,529.023909818973,530.667570435366,9199260
3/26/2019,542.725036621093,543.582065327036,533.626200754388,534.401023496162,11786848
3/27/2019,539.930786132812,546.646337042343,535.140712183222,544.415654671698,13885300
3/28/2019,540.717468261718,545.93020976713,537.207089776011,539.778233492227,19554328
4/1/2019,542.830688476562,547.573812090293,541.140077537434,545.988853586173,9647076
4/2/2019,538.850646972656,544.75606151937,536.643411293116,544.75606151937,10910496
4/3/2019,538.357604980468,543.816906830123,537.300965912793,538.205002267895,7659452
4/4/2019,536.291137695312,543.112339590803,535.363655108963,538.357465022401,9211552
4/5/2019,541.374877929687,543.288545608211,535.833370536116,537.195272250773,8351180
4/8/2019,537.570983886718,545.448826783243,535.387308963567,544.521343936932,6398132
4/9/2019,537.066101074218,540.764337424385,532.311225766861,539.261584949136,10777600
4/10/2019,525.34912109375,536.302920957737,523.858063334812,528.319427388313,108128700
4/11/2019,530.08056640625,531.372014076342,525.255236828182,527.121954267867,8793300
4/12/2019,531.900329589843,533.532238350004,528.812618568669,528.812618568669,9170444
4/15/2019,537.430114746093,538.392795932015,531.689054022783,533.015700125601,10219780
4/16/2019,541.245727539062,542.384515174435,535.434213050081,537.934902414806,8273776
4/18/2019,538.568786621093,543.593725655523,537.242140803573,543.112356502912,10614856
4/22/2019,532.710327148437,545.930064476069,530.902312163609,545.930064476069,20980420
4/23/2019,527.2158203125,537.711754447142,526.347039860099,534.788398513775,15282400
4/24/2019,535.304931640625,536.279364447045,527.626701515956,528.319375454065,12354128
4/25/2019,531.477722167968,539.778232356423,530.186274362634,536.98397452726,18086636
4/26/2019,535.586791992187,536.537778513462,529.939632354821,532.052910257062,11707568
4/30/2019,544.157287597656,544.756061112852,534.987998465814,536.537758466753,12536836
5/2/2019,553.162292480468,554.066271490689,544.169108690351,545.577960751685,17169300
5/3/2019,556.015075683593,558.374913845303,553.326528375297,555.134543334174,12351520
5/6/2019,546.740173339843,552.246424553046,544.063377740117,551.330693775858,13748092
5/7/2019,545.307983398437,553.678890254833,544.286542667813,552.246534317276,9924204
5/8/2019,541.762329101562,545.648424236406,537.242261993444,545.35491338523,12064208
5/9/2019,537.923095703125,540.059877278541,533.391334767894,540.059877278541,9027724
5/10/2019,539.238037109375,545.906579497331,538.028795554335,538.028795554335,10594200
5/13/2019,537.054321289062,543.194601750584,535.36371051061,539.132400727497,11071632
5/14/2019,537.218688964843,542.64279172613,534.318836524719,539.285016556111,10494744
5/15/2019,536.936950683593,541.750528207559,535.880311714918,539.120682684122,8956348
5/16/2019,542.560607910156,544.5212831539,535.363745403575,535.492901631987,8050136
5/17/2019,554.641540527343,556.332151358634,542.783703586215,543.112412768902,14758780
5/20/2019,571.136901855468,572.627902541449,558.844644825515,565.419287705815,17699632
5/21/2019,564.409545898437,575.140289840052,563.411609126462,572.46349413517,10325176
5/22/2019,564.890930175781,569.645805510317,562.190630603081,566.323285923137,11386660
5/23/2019,547.597290039062,572.90961731564,544.544777508548,565.654052769798,33081996
5/24/2019,557.283142089843,560.288647000994,549.487448913342,554.077969565861,13692800
5/27/2019,565.501403808593,568.683014978651,557.024789082975,558.586243588381,12049024
5/28/2019,567.344665527343,568.23694988913,560.500016106939,567.415119589704,7364840
5/29/2019,567.509033203125,570.772908006164,565.935826630369,565.935826630369,7475216
5/30/2019,572.827453613281,574.788071445121,566.605024387841,567.297698440124,9359200
5/31/2019,569.4931640625,578.803303807822,553.397020152598,576.877884404437,19785080
6/3/2019,576.948364257812,577.582336155691,569.399231667527,569.880600871478,8480860
6/4/2019,575.8212890625,578.979454077958,573.179691634384,576.455260979981,6442988
6/6/2019,569.023620605468,579.977422269621,566.675533875632,576.032625098229,15634924
6/7/2019,574.729370117187,576.279130140079,565.654038711399,569.56357980932,7970932
6/10/2019,572.980163574218,579.965722219995,571.07824754882,579.965722219995,7077140
6/11/2019,574.905517578125,577.605817249685,573.0153536691,575.633447376644,7103292
6/12/2019,569.892333984375,574.905464165237,569.093950194636,574.107137701828,7308620
6/13/2019,574.036682128906,575.750796700171,567.285933595003,571.982106488153,11107948
6/14/2019,571.782531738281,577.382683304073,569.410941587119,573.625745132777,11956920
6/17/2019,568.706604003906,572.909656305275,567.603014709958,571.75911674216,12810020
6/18/2019,567.591247558593,571.05467538008,564.480032735902,567.767354057991,12419652
6/19/2019,570.197570800781,574.083607842617,567.462015811706,569.880556213518,10744276
6/20/2019,573.269226074218,575.785458698795,570.493075421895,573.741762355465,11171492
6/21/2019,570.3984375,574.060593062946,568.37833370133,573.186412626384,13250260
6/24/2019,571.284423828125,574.273249813611,569.406104025647,569.866815270384,6915000
6/25/2019,573.824340820312,576.84858413111,567.752261997566,571.73340267972,8899800
6/26/2019,583.0859375,583.582123512071,572.241256334509,572.87916857672,10533636
6/27/2019,581.762878417968,589.370698710862,580.309795182582,583.286795928018,19879236
6/28/2019,577.380126953125,584.763504535645,575.79714233596,582.164555626598,12756844
7/1/2019,587.256164550781,588.071277927411,578.868647328433,580.274430931989,8524160
7/2/2019,589.489013671875,590.079684026255,582.920747794631,587.835136679609,7246828
7/3/2019,588.224853515625,591.449947698015,586.653693719878,590.433983329028,7463256
7/4/2019,586.842712402343,590.174057969185,584.054737313912,589.441661476151,7993964
7/5/2019,584.149169921875,589.477026589463,581.219468843037,587.149820642905,7583060
7/8/2019,569.311584472656,584.669009560211,566.346408553839,584.657184619771,14607140
7/9/2019,562.1171875,569.595106948553,560.664161860269,567.953055305591,16482688
7/10/2019,564.385437011718,566.570916987588,559.069404637982,562.022755956724,11569148
7/11/2019,568.732788085937,570.351247798357,566.01570467679,567.752298450478,9097596
7/12/2019,565.602172851562,571.296257047382,563.511234808181,571.296257047382,8976272
7/15/2019,565.803039550781,567.752251400157,561.691997632426,566.098374679474,8233184
7/16/2019,564.964294433593,571.296291333119,562.790639352974,571.296291333119,12770568
7/17/2019,566.44091796875,569.784146034922,564.987892295655,565.377711569128,7759736
7/18/2019,569.854858398437,573.895064925678,567.492178015869,567.752095931002,10802584
7/19/2019,561.290283203125,571.934172540567,559.246587231166,570.587455920265,8939228
7/22/2019,542.766906738281,555.194632192199,538.98661704068,554.048708804557,22171296
7/23/2019,534.792846679687,542.117157811594,529.724907449138,542.117157811594,27802864
7/24/2019,538.90380859375,541.762675265018,531.839416494355,533.197957873672,17363740
7/25/2019,540.120727539062,547.066986940348,538.750360956574,539.872634485592,19462008
7/26/2019,538.053344726562,541.916293473434,537.001963239468,538.265962939182,12829828
7/29/2019,530.256530761718,537.167372978595,525.235833424671,537.167372978595,9976492
7/30/2019,532.134826660156,536.612095605461,529.21689256068,532.784563933245,10394136
7/31/2019,531.993041992187,535.619780384566,527.882000143015,529.240541712142,13891840
8/1/2019,526.108703613281,530.418341072291,520.236203274921,527.837310662013,18241676
8/2/2019,524.344665527343,526.629703842721,516.684358716195,523.55138273213,27825536
8/5/2019,516.033142089843,520.946615853002,512.066843991872,520.24808536213,19822440
8/6/2019,518.365600585937,523.373768938992,513.132431756949,513.132431756949,24890940
8/7/2019,517.157897949218,521.420188316932,512.658813672188,518.578661405123,18750136
8/8/2019,528.796264648437,531.128707643679,516.921073912685,520.472982345433,19711600
8/9/2019,540.363708496093,542.021265884118,530.371016947632,532.075921555969,30436112
8/13/2019,525.765380859375,538.303606823718,521.562288959541,538.303606823718,15440068
8/14/2019,527.920166015625,529.329078204387,521.668829976086,529.329078204387,14254052
8/16/2019,527.505737304687,528.76075648416,521.917436186086,524.261672573188,15247560
8/19/2019,522.568664550781,530.891947381079,521.349141225006,530.063168694266,8498200
8/20/2019,525.824645996093,527.529550800941,522.568729322903,523.137011654179,10270592
8/21/2019,527.067749023437,530.70250086447,524.309065278391,526.842748559561,10472712
8/22/2019,514.813598632812,525.883712544324,513.144190213367,525.883712544324,13992044
8/23/2019,512.114196777343,515.500361379383,506.644291938062,511.711658677468,20099616
8/26/2019,534.242553710937,536.610492796704,513.132399885729,519.738926810614,25280244
8/27/2019,535.142333984375,538.208803262381,530.442010008575,534.207009691841,20660832
8/28/2019,532.194396972656,534.526840479793,527.186228107756,532.786381841368,13662588
8/29/2019,527.328125,533.66236135602,525.75346880599,531.839060023217,14783716
8/30/2019,527.56494140625,535.154197225566,526.156029307614,528.879159072258,19233320
9/3/2019,523.539489746093,525.919280131041,520.034928275768,525.68248621833,11428676
9/4/2019,532.253479003906,538.46931876538,520.70977658974,522.604127755142,15060704
9/5/2019,529.269897460937,538.090470819237,526.866462341403,532.549516317221,17296252
9/6/2019,531.815490722656,534.349232148535,525.990394441444,527.576902289175,12870004
9/9/2019,532.691589355468,535.367314220817,524.758993574556,531.839108176995,10643404
9/11/2019,533.094116210937,538.469326154321,530.690623450247,538.469326154321,15209116
9/12/2019,537.723449707031,541.973888640087,532.348181940541,532.95201794636,18132300
9/13/2019,534.550415039062,536.918354203169,529.944784927078,533.023105840416,15371340
9/16/2019,531.401062011718,535.781749610595,530.655184274695,533.236214924761,11030184
9/17/2019,523.63427734375,532.431148670356,520.496757788543,532.289049188732,10656556
