Price,Close,High,Low,Open,Volume
Date,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS
6/8/2020,333.247283935546,337.469910707016,330.966121660059,333.05315822271,2771175
6/9/2020,335.916748046875,341.061568096783,331.305840347097,334.412147910209,3387618
6/10/2020,336.402099609375,339.508407106531,330.432193586472,335.91674091444,2324983
6/11/2020,328.733428955078,337.809642221153,326.937595909286,337.809642221153,4260956
6/12/2020,335.188690185546,337.615483568367,318.104088469646,320.967686887009,3022904
6/15/2020,329.801208496093,336.693307372529,326.986134201195,336.353550386744,2474091
6/16/2020,330.82046508789,336.838924581283,326.063955939341,336.838924581283,2686016
6/17/2020,331.30581665039,336.305034655946,327.665626621457,331.014613297652,2457982
6/18/2020,333.732635498046,335.382866953473,325.335935781308,330.383678189954,2502231
6/19/2020,338.683288574218,344.507592864829,331.499985873921,334.31506035626,6917609
6/22/2020,339.36279296875,343.536865742425,336.547718566228,339.751073985659,2515837
6/23/2020,345.235626220703,346.740255916411,336.596247564879,339.751079012855,2715717
6/24/2020,341.546936035156,349.458277219645,339.362821802533,344.94444706368,2841354
6/25/2020,333.926788330078,341.2071688896,332.17950884537,339.55693744653,5056963
6/26/2020,333.150207519531,338.780356319388,329.65561912268,337.809638966037,3979419
6/29/2020,332.616333007812,333.975331532186,329.170297861299,331.354412154596,3263757
6/30/2020,333.829681396484,339.556907676393,332.373605412239,333.926759053555,2828818
7/1/2020,333.732635498046,336.887467097464,331.305841960033,335.771147994767,1202080
7/2/2020,336.644805908203,339.362832591803,334.800448644584,335.868243783715,1204040
7/3/2020,349.846527099609,356.059112216319,338.440598234357,339.945227901586,9300920
7/6/2020,348.924407958984,355.282595565565,345.672498495548,354.408955763554,3360559
7/7/2020,335.819702148437,350.428987419824,334.169470690511,350.428987419824,4348413
7/8/2020,330.626373291015,339.411354467462,329.364422816776,338.780394042316,3988463
7/9/2020,333.101654052734,336.353563112958,330.043900312859,331.014617666721,3635224
7/10/2020,325.141784667968,332.664844048003,322.520836002121,331.014612721515,3368457
7/13/2020,322.472381591796,329.704209556679,321.792867457992,326.403775815233,2187702
7/14/2020,311.017852783203,323.734256801233,310.338368369381,322.957694721453,3146768
7/15/2020,305.921569824218,314.997783057442,303.737455766039,311.163437639061,3905249
7/16/2020,302.087310791015,308.154295425925,300.534156799689,307.717460682632,3122788
7/17/2020,303.834564208984,309.561791283661,301.504848235685,302.863846751447,3264266
7/20/2020,308.008636474609,309.367664610116,301.262167939953,306.746715633291,4328735
7/21/2020,305.484771728515,315.822905914024,304.416976684353,311.50320171789,4264584
7/22/2020,302.863830566406,309.319095389266,300.048756014776,306.940855519762,3068805
7/23/2020,304.708221435546,306.698210111758,302.475583005008,304.222862678999,2831414
7/24/2020,300.339935302734,304.75671691868,296.408541974639,304.708163277924,2457668
7/27/2020,300.000183105468,301.601890421111,289.273768311288,299.951659087879,5465737
7/28/2020,309.270538330078,310.629536628037,299.029453020007,300.825285953426,4973488
7/29/2020,305.921569824218,313.541707018655,302.912340085938,307.765926881892,4000041
7/30/2020,303.349151611328,312.328286499023,301.019436051741,308.542495011702,2498353
7/31/2020,305.970153808593,308.833752527814,303.591884193153,305.775998467924,1944926
8/3/2020,302.232849121093,310.192713518591,299.61190045883,301.893092127994,2408531
8/4/2020,305.727416992187,308.445413507111,302.23282888447,303.834506460191,3182644
8/5/2020,317.521667480468,319.171869286183,304.222827250234,307.134979450378,8387003
8/6/2020,314.318328857421,321.21042934373,311.988612676909,320.433867158208,3281920
8/7/2020,317.084869384765,318.735101004821,312.134204148545,314.415396226641,2634656
8/10/2020,321.5986328125,324.171057382025,316.162639578035,319.365994850054,3187734
8/11/2020,325.190307617187,326.889062955486,321.01623492123,323.734231612931,3504782
8/12/2020,331.208770751953,337.56695752726,322.03547997029,326.161028696361,10674205
8/13/2020,337.469909667968,338.731860105274,331.742682737882,333.489962267758,2707033
8/14/2020,337.906707763671,343.391254741468,333.587003804979,343.391254741468,3376980
8/17/2020,346.982940673828,347.516823385317,336.644776837651,340.576200016237,4507708
8/18/2020,346.982940673828,348.972899460954,344.119312542165,346.449028338395,2151389
8/19/2020,346.206359863281,355.476728943623,345.090040761696,349.458269125768,3269069
8/20/2020,343.245666503906,346.643177284525,337.761119311409,344.556140872647,3533915
8/21/2020,343.973724365234,348.827311474595,342.663249920917,347.419759363303,1341709
8/24/2020,338.780395507812,352.661643416863,337.421396980707,347.905133760024,3488987
8/25/2020,335.965301513671,341.692528307676,331.014636798061,341.595450641891,3532971
8/26/2020,343.876647949218,356.156217455785,336.207986213319,336.207986213319,11568355
8/27/2020,340.284942626953,346.982915793765,339.314225312799,345.575363838666,2996658
8/28/2020,349.506774902343,352.37040297444,338.295001202734,344.604664065912,5406394
8/31/2020,345.332702636718,367.270921012919,341.692512517568,354.311838263956,19379155
9/1/2020,338.586212158203,354.651602660002,331.40290943145,346.546106567596,6726316
9/2/2020,349.361175537109,352.855763993886,334.023852940735,342.614707589996,5694675
9/3/2020,355.282531738281,357.223966337944,349.021393304792,352.855738488702,4285869
9/4/2020,342.66323852539,352.758693452341,340.818881409957,352.758693452341,7628188
9/7/2020,341.741058349609,347.468314868464,337.033102527486,344.604686609037,3344349
9/8/2020,335.479888916015,345.526818419967,333.489900770899,342.371987344384,2339457
9/9/2020,333.781188964843,336.159428856459,325.530090940005,334.315071693343,3413201
9/10/2020,331.597076416015,338.731855373915,326.743489318661,335.868227136898,3892385
9/11/2020,332.470733642578,333.829732176473,323.685752384228,331.014657436844,4656343
9/14/2020,341.352783203125,343.245694068199,333.392917937967,334.897518126348,4221864
9/15/2020,342.323486328125,346.351957626786,340.721808537566,344.701755815642,2042309
9/16/2020,343.197143554687,345.672490833455,338.731866971395,341.935222715747,1998091
9/17/2020,335.965301513671,345.090039242553,334.897506437921,341.692528307676,2433176
9/18/2020,347.371215820312,349.26409691222,336.93600412162,338.489157834121,4963124
9/21/2020,337.6640625,348.487555873223,333.878270464049,347.516838447392,3086172
9/22/2020,322.569366455078,338.149397836996,317.570177982427,337.664039157633,4670128
9/23/2020,315.09487915039,325.530091372125,310.775174799722,322.812064833028,4281260
9/24/2020,304.562591552734,313.493203696448,302.960913729118,312.134175604706,6847625
9/25/2020,316.599456787109,320.045521143192,306.358400626229,309.658833681114,6282538
9/28/2020,329.607055664062,333.150197597422,318.201127101891,318.201127101891,4249775
9/29/2020,331.014617919921,336.256485709994,327.034670841257,333.344333646182,3490634
9/30/2020,331.74267578125,336.402107512506,320.336746182333,330.577803036463,2757175
10/1/2020,342.954406738281,344.507560327209,334.412106435088,335.382823725176,3004005
10/5/2020,340.090850830078,347.516833098597,338.246493674176,345.478320610939,11896461
10/6/2020,352.273345947265,353.826499744733,344.459082562426,345.575401671125,7483578
10/7/2020,350.089233398437,357.952050465658,348.48755557199,351.933590581132,4024700
10/8/2020,349.215576171875,352.176252320419,345.91514301679,349.264100191119,3036028
10/9/2020,346.740264892578,351.836531209699,344.75027646105,350.428979139202,1988867
10/12/2020,347.177062988281,352.224805184141,344.653191890351,348.584615030571,3626399
10/13/2020,339.654022216796,348.147799713907,338.197946074435,347.177082285665,2413110
10/14/2020,338.731872558593,340.915986863208,334.606323316543,338.877474254112,2363379
10/15/2020,332.76187133789,343.488315043472,331.257271405259,340.333483887232,2855273
10/16/2020,339.702575683593,344.362007487118,331.936836261755,334.266552163518,2634960
10/19/2020,337.372802734375,342.274943120304,334.703330025107,342.274943120304,2181974
10/20/2020,338.731872558593,341.98375237964,335.528487137457,336.547758253979,1999765
10/21/2020,344.944458007812,349.603890002327,339.314278921832,339.993792998674,4398526
10/22/2020,347.856536865234,353.389607485904,339.896643464907,340.284924445034,4506437
10/23/2020,353.680877685546,358.194707505749,347.177059493724,349.458251225121,6357073
10/26/2020,353.04995727539,362.951257739525,349.798047811485,355.282595616846,7541562
10/27/2020,353.729431152343,355.476740328299,340.721823309752,349.652435656337,5869559
10/28/2020,343.294189453125,359.165424260789,341.692511729183,352.37040272072,3863941
10/29/2020,332.664886474609,340.28499486126,331.160256632343,340.28499486126,3346474
10/30/2020,349.31265258789,352.079203025642,333.150214252735,335.091648998675,12044256
11/2/2020,346.449005126953,352.079183349903,340.915934184604,349.458234739778,9364431
11/3/2020,343.294189453125,352.030645718928,337.033080236998,351.399685357853,7971473
11/4/2020,350.52603149414,358.680051087996,339.362782272186,356.884218114459,17940352
11/5/2020,357.85498046875,363.679285143539,353.632353654738,355.331109184885,16920686
11/6/2020,360.233245849609,364.892677685396,355.088425672651,357.854976285626,7290106
11/9/2020,356.301849365234,364.989782909058,355.282607831689,364.019065401321,7038841
11/10/2020,356.010559082031,363.533617931072,353.486688253048,359.844904151441,6850175
11/11/2020,360.718566894531,361.543682552431,354.554505904732,356.010581904341,4370366
11/12/2020,357.272521972656,364.601456009372,355.379640844826,362.077584881655,4759659
11/13/2020,354.797180175781,359.553689115182,352.079183531535,356.738614814226,4156320
11/14/2020,355.379669189453,358.194743907842,352.370439128852,358.194743907842,444529
11/17/2020,368.532897949218,375.424998217496,355.525289197564,357.709403602191,11192618
11/18/2020,379.647583007812,383.62753029297,370.814048697813,370.814048697813,15514329
11/19/2020,370.71694946289,381.200714600929,368.484311410944,378.579765910434,6894431
11/20/2020,364.844116210937,371.444982238029,362.077565881957,369.84330456039,5562369
11/23/2020,364.164581298828,368.24160572028,359.456596570802,364.844095243716,4065424
11/24/2020,380.763916015625,390.22841105999,364.989757608349,366.931192489244,19485370
11/25/2020,387.267700195312,392.849324980343,373.143744921434,384.695275508274,18238080
11/26/2020,398.139739990234,400.906290534937,384.064337538039,389.063526277305,12856261
11/27/2020,399.498718261718,403.818422369819,396.246838799962,398.964835562489,10593353
12/1/2020,411.390014648437,413.525604738448,399.935561390236,402.847713536281,9170159
12/2/2020,425.368377685546,429.057091965993,408.041066123669,412.457818456095,13049398
12/3/2020,423.038635253906,431.483888567,420.369162377507,429.057095043001,10810399
12/4/2020,440.414489746093,444.879766021203,426.144932326582,426.824446346157,10271034
12/7/2020,457.693267822265,460.993701156428,445.559299958472,447.500734816679,16140936
12/8/2020,449.781921386718,460.799570001683,444.151742590059,458.85813516641,9218366
12/9/2020,450.315795898437,456.140100297961,444.734170848893,453.95598614814,5811412
12/10/2020,457.207885742187,460.21711554341,443.617842429256,450.315786422983,4785102
12/11/2020,452.645477294921,461.090729881271,449.150918620238,457.935898571557,4922448
12/14/2020,453.325012207031,458.615433727975,449.539220385337,454.878165925248,5943652
12/15/2020,461.818786621093,465.604578421627,447.937540144487,455.751803086922,10973876
12/16/2020,461.624633789062,466.38117260467,459.294918024159,465.944337938275,5452263
12/17/2020,454.053070068359,464.779485635682,451.917479909534,464.002923554624,6757703
12/18/2020,449.733337402343,459.100783549762,445.073905961592,454.053041468996,5980780
12/21/2020,431.241241455078,453.325064174499,414.690520233617,445.55932431712,8223842
12/22/2020,454.926727294921,456.722560503305,422.262091007306,431.241227425278,9462053
12/23/2020,456.965240478515,462.741021166855,448.9568215004,453.470651726912,7943560
12/24/2020,464.53677368164,468.759400057919,452.354282849331,460.993661296557,7679078
12/28/2020,469.390380859375,478.515148000705,465.944345983449,465.944345983449,8372924
12/29/2020,469.24478149414,475.505920523801,464.19706882875,470.797935246546,5866837
12/30/2020,471.186218261718,473.321808383258,464.148517138207,469.827219831622,3736356
12/31/2020,469.584533691406,476.428079387098,466.187022853328,471.186211447425,4386328
1/1/2021,489.095947265625,493.124418380757,468.419649744192,470.797919123361,7815730
1/4/2021,484.290893554687,495.939502080952,480.699257033455,492.153710234705,9998803
1/5/2021,484.824798583984,489.726909415373,477.592942383278,484.290886260206,5135408
1/6/2021,482.252380371093,490.163750681759,475.166155378459,487.105967249321,5203982
1/7/2021,498.803100585937,505.646705493656,484.873329921968,485.45576627309,10295126
1/8/2021,501.86083984375,511.90774011439,499.434046614331,504.772991719052,7272250
1/11/2021,493.464202880859,507.199848351621,489.241576209028,505.209889504317,7156036
1/12/2021,496.279266357421,505.404033535813,487.834013202593,492.153717443937,6751375
1/13/2021,520.935546875,524.187426656024,499.531179554899,500.793159647013,11045555
1/14/2021,521.226684570312,526.565629909662,514.577235280755,522.197401904739,6066782
1/15/2021,512.490295410156,525.158146427261,508.655949589436,521.081121241279,5427713
1/18/2021,500.404846191406,516.712887525175,489.047440160568,515.450966687947,6258367
1/19/2021,517.198303222656,519.333893700537,500.89026009248,500.89026009248,6694907
1/20/2021,542.24267578125,546.028497060019,513.509466568445,513.509466568445,14440729
1/21/2021,531.613342285156,545.397480267881,526.759755883385,545.397480267881,8870257
1/22/2021,520.1103515625,541.174930202002,516.130434070931,533.409191293274,6843849
1/25/2021,508.316162109375,531.419223102657,506.714454788762,527.099519061873,5816153
1/27/2021,503.656707763671,520.304535152887,497.492675869132,512.781475176329,8920054
1/28/2021,503.899383544921,512.490268167263,492.20225061066,500.598979901534,5707393
1/29/2021,494.774627685546,517.489377325284,492.250756739817,512.101908072468,6781488
2/1/2021,526.856872558593,529.47782140662,485.455781081956,499.239950484618,10259084
2/2/2021,534.671142578125,538.602536275809,524.187406301669,532.632659697218,7160471
2/3/2021,543.698791503906,545.834381631374,526.128830280413,533.457734793597,7462289
2/4/2021,551.755737304687,556.609323807199,537.825908493749,541.563205649412,6850462
2/5/2021,550.348205566406,557.14322691929,545.203415534513,554.279598928141,5586868
2/8/2021,565.006042480468,576.606127088819,554.376675257789,555.395975911054,8887710
2/9/2021,564.908935546875,572.529042530811,556.415159307762,572.38347048687,10917915
2/10/2021,559.958312988281,569.811118376571,534.379932991997,567.627004209029,19987392
2/11/2021,574.51904296875,576.314905624578,559.424399945156,559.958282640932,10595917
2/12/2021,598.544250488281,603.446420145175,568.937373480956,574.95583245989,24953701
2/15/2021,609.367797851562,621.162036993004,592.914127422003,599.85477996168,15146033
2/16/2021,617.91015625,624.65665410742,609.659058254797,611.357813724397,15120148
2/17/2021,636.547912597656,650.380635059747,627.957087609827,638.732026670618,34868085
2/18/2021,644.604858398437,650.380638605782,630.044097832636,641.450026942514,13189027
2/19/2021,634.36376953125,656.835899220684,610.241467793752,645.478494710792,17553743
2/22/2021,654.0693359375,658.631719313641,629.995557604352,639.508575746336,16739107
2/23/2021,642.614868164062,662.70872861031,639.945395524408,660.087779987254,11247164
2/24/2021,645.72119140625,651.35134017217,634.266738555332,647.177267427499,3919187
2/25/2021,683.676208496093,690.519753871331,647.61409498073,649.798208988649,18596690
2/26/2021,656.107849121093,682.851098982383,648.439158724451,676.687008556557,19909990
3/1/2021,672.609985351562,684.015912685111,653.583892293257,664.552985028286,11600468
3/2/2021,699.401916503906,703.478941607219,675.619339190449,677.172463397477,11486477
3/3/2021,708.47802734375,732.843068141746,702.216947895134,710.565093325211,19961472
3/4/2021,730.416320800781,743.278326374046,694.888028347783,711.778534837491,30607959
3/5/2021,727.018798828125,738.715931491654,709.109051188769,730.416309682554,17665200
3/8/2021,726.48486328125,745.316743670377,722.407838702858,740.36610905597,15286852
3/9/2021,728.766052246093,737.162781042722,717.020395982307,733.4254836876,8548163
3/10/2021,723.524169921875,736.871533794269,721.243007795565,735.318409697363,5235249
3/12/2021,706.827880859375,730.076514610536,701.828662675052,727.067314444832,10961076
3/15/2021,697.994262695312,706.488039070067,685.374937795676,706.488039070067,13403522
3/16/2021,696.344055175781,714.156753786273,693.33485514243,709.982681103666,14979009
3/17/2021,668.096252441406,695.955853749855,663.776548149599,694.062942964919,8151544
3/18/2021,659.748046875,684.841065769969,655.622498286024,674.648533961912,10925357
3/19/2021,666.154846191406,671.251112774291,637.858408989183,657.564020507984,10373422
3/22/2021,700.760986328125,704.983583750225,661.058616914152,665.912204409851,22864950
3/23/2021,716.923278808593,732.891590883378,705.808553428401,708.866336745148,30612174
3/24/2021,686.151550292968,728.523387254847,677.220997874163,719.301572226304,21213413
3/25/2021,668.096252441406,691.490518148481,663.145617386546,690.180073353926,16860086
3/26/2021,682.462890625,689.888902808518,672.318881434038,677.56077935745,12350673
3/30/2021,689.743225097656,696.97508145537,676.881219764392,682.462844720337,9109273
3/31/2021,681.831848144531,698.81940071827,678.143075044499,684.355689399191,7752226
4/1/2021,714.690612792968,720.272237273185,684.355697139617,692.606794197328,15017049
4/5/2021,720.515014648437,723.184487589203,694.062964599033,710.322481601878,15622924
4/6/2021,811.082885742187,827.730712318128,721.243005099253,733.862330895068,64555516
4/7/2021,790.891967773437,859.084862202506,771.720299944624,831.904776166721,97717880
4/8/2021,798.900390625,813.461151085966,782.398195435905,794.046803804678,34025873
4/9/2021,799.482849121093,812.490486341123,793.124661824274,800.59919786122,21804785
4/12/2021,722.844665527343,786.183969736421,713.477219826388,786.183969736421,28112240
4/13/2021,709.642944335937,733.619675996447,680.812625669165,728.038050939246,52812517
4/15/2021,728.377807617187,732.406308693518,703.770144205169,714.35098800341,26108614
4/16/2021,733.377014160156,771.574721112492,721.243046354726,728.911737706914,41791181
4/19/2021,699.838684082031,709.497333546856,686.733999880438,694.06290401027,22935238
4/20/2021,699.353393554687,724.058164324933,689.209384427271,722.893291543928,21315167
4/22/2021,716.195251464843,723.087380222483,669.309615146778,669.309615146778,26840536
4/23/2021,704.10986328125,725.028871270211,699.013596780047,714.884862289669,18435449
4/26/2021,709.351745605468,717.991154232285,707.555942100559,711.535859772574,9390549
4/27/2021,727.212951660156,735.318418114474,706.051265298288,713.477276982361,20573107
4/28/2021,724.397827148437,737.745190797738,719.398609064272,732.891604016174,11156977
4/29/2021,724.883178710937,743.423856335357,721.631299298365,731.144317447271,13851910
4/30/2021,708.672180175781,737.211293588715,703.284710803879,717.360112193328,12600934
5/3/2021,739.104248046875,741.628089574018,692.849540488816,706.342535974724,25953577
5/4/2021,746.239013671875,759.101019435975,737.793760301717,757.013953292079,31400296
5/5/2021,716.486511230468,752.11185275342,711.244672658324,749.39385579958,29426971
5/6/2021,719.107421875,731.629699752134,714.059679659105,723.184446712756,11926793
5/7/2021,745.268249511718,755.218102403278,723.42710901805,725.805378388049,20782117
5/10/2021,743.03564453125,756.674212130594,740.12349233575,751.7235770974,9201326
5/11/2021,740.317626953125,766.575519998348,728.377755887309,729.008745877836,12978165
5/12/2021,729.591125488281,750.170344845539,725.805363429466,740.65732680949,10615003
5/14/2021,712.069763183593,736.434806370979,706.196934546564,735.706768294127,10876267
5/17/2021,732.115051269531,737.745200158001,715.418700679536,718.330852785422,12271212
5/18/2021,753.179565429687,757.159482600615,734.930033066137,742.598723319834,9877934
5/19/2021,749.782165527343,768.711155384476,746.772905950039,761.04246399961,15666729
5/20/2021,743.278259277343,756.674146362732,738.764400067495,753.761994420349,6964023
5/21/2021,746.675842285156,752.548670755567,744.200524743664,749.393839178713,5274817
5/24/2021,744.103393554687,757.0625060875,724.73757003227,747.161176991659,8354397
5/25/2021,741.628112792968,753.956235941592,736.77452566736,750.364569619063,4730725
5/26/2021,736.094970703125,747.355327757344,734.83304997019,745.365309748151,7375242
5/27/2021,729.397033691406,742.598765829216,727.50412302697,736.094947795252,7909776
5/28/2021,753.422302246093,761.916079141392,731.920889034841,732.891606394304,13623565
5/31/2021,747.015563964843,757.111048632708,739.395456067425,757.111048632708,7820165
6/1/2021,774.82666015625,778.321219185613,741.919315763538,750.46161725034,17847137
6/2/2021,787.737182617187,799.871150309996,779.437560564883,779.437560564883,27748928
6/3/2021,801.133117675781,824.139133608421,786.960666285794,794.871978132711,24105079
6/4/2021,809.4326171875,817.295463063245,798.90035791775,806.471941197891,14457348
6/7/2021,852.872314453125,872.480818484214,811.180048029857,812.878803540631,33684310
6/8/2021,848.601135253906,861.802867764199,833.99185070994,857.531746892227,16422574
6/9/2021,827.633605957031,874.616350363855,806.957337825753,853.503247566504,31225441
6/10/2021,821.954956054687,838.651307135609,818.605969184869,833.409409491729,11744190
6/11/2021,815.159973144531,831.322442277276,796.667817696219,827.051261826901,17460610
6/14/2021,745.947814941406,760.75125563,661.155612563248,733.668215851383,89771631
6/15/2021,739.541015625,779.389011653954,732.891625240844,779.389011653954,45408426
6/16/2021,686.006042480468,732.891684061585,677.366633366546,732.891684061585,29440056
6/17/2021,627.957092285156,684.016020575218,619.657411347798,662.999965750872,70812142
6/18/2021,674.017578125,683.96743110793,619.414726389407,624.365420495499,76266975
6/21/2021,709.642944335937,722.844736541702,665.038467898815,671.736441666611,51759617
6/22/2021,721.146057128906,739.34701032154,716.389517662073,718.330952669287,35597113
6/23/2021,697.654602050781,734.833066345222,694.548294544262,727.067327202868,31168761
6/24/2021,693.940002441406,708.700499320694,685.924343482014,707.722981390597,21503302
6/25/2021,696.188293457031,702.835403560898,690.616429229171,698.925331774745,12085421
6/28/2021,700.147277832031,713.539286562249,696.970344285149,702.8354523717,14139292
6/29/2021,695.015319824218,706.745536192559,693.060283762828,701.369187023736,9303151
6/30/2021,687.87939453125,701.466858261854,686.315330010782,701.466858261854,9100756
7/1/2021,687.292846679687,695.846128740941,684.262564900313,690.127672599458,8035542
7/2/2021,694.428833007812,708.016297839372,689.150211775832,689.150211775832,17676086
7/5/2021,694.086669921875,704.790504354723,687.195179696769,700.880432208511,11105134
7/6/2021,696.677062988281,715.49428374431,691.202926606932,695.992788482742,14580124
7/7/2021,703.910583496093,706.745409140678,690.12760560625,700.782574090565,8719991
7/8/2021,695.699523925781,711.633054279952,693.157941505577,707.722982553139,7804439
7/9/2021,712.121826171875,720.430728742171,692.424815625341,696.481538980728,14924156
7/12/2021,701.906799316406,719.111152192358,698.97424526899,717.889254672601,8664504
7/13/2021,688.172607421875,704.692683936816,686.217571605335,703.81289395419,12287372
7/14/2021,681.574401855468,695.504032872235,679.717093854715,693.451269008633,13812481
7/15/2021,683.3828125,690.518741657157,679.863771551976,683.96935909998,7490612
7/16/2021,672.141357421875,687.097430652089,669.844213971725,683.969361098614,6941246
7/19/2021,658.553833007812,677.419916884559,646.530374554141,670.577291461483,13618862
7/20/2021,657.478576660156,665.543100083192,645.161873842886,646.139391833557,11533588
7/22/2021,676.246948242187,679.375017810743,651.711270025287,662.757211619689,9740403
7/23/2021,664.761047363281,684.262541735329,661.975145165685,684.262541735329,8682097
7/26/2021,667.44921875,675.416013602387,659.286968045471,664.712180527478,5339116
7/27/2021,648.289916992187,670.870557793584,645.503955034248,667.449244965314,7133113
7/28/2021,650.440490722656,661.535295981054,639.492277364148,653.373044676026,11132158
7/29/2021,644.819763183593,655.914568456988,643.157970675178,655.914568456988,4572153
7/30/2021,659.3359375,672.336915884307,644.6731664659,646.383823086545,13440904
8/2/2021,676.442443847656,679.374997794972,662.757192093512,666.667264023268,8925708
8/3/2021,689.198974609375,698.876425560247,679.619311245021,682.30748543549,18429941
8/4/2021,679.081726074218,701.857882184666,676.442415698871,701.857882184666,14045587
8/5/2021,677.95751953125,684.75128078786,668.622235630116,679.374932401946,5851411
8/6/2021,694.722045898437,703.715223319261,675.904824632301,677.371101614078,17504802
8/9/2021,684.164855957031,700.88038949829,678.495203960147,697.947835567335,7521213
8/10/2021,677.419921875,690.860793340773,667.88912210836,685.924339753208,5937282
8/11/2021,683.431762695312,689.150219373866,669.159963489222,677.811033955738,6297975
8/12/2021,688.221496582031,694.428771324581,684.262560841185,685.240078785243,5068665
8/13/2021,688.3193359375,693.549033466316,683.333958250111,688.612579410178,3390071
8/16/2021,691.007507324218,700.342792416712,686.217645194852,688.172681221048,6385995
8/17/2021,677.077880859375,698.827656818547,670.626226125392,689.932207032972,7262774
8/18/2021,689.541198730468,692.37596504087,673.216636726639,680.792400981255,7354758
8/20/2021,671.750366210937,690.518723315451,665.494227288445,674.487404615916,6274741
8/23/2021,653.275268554687,676.24694159292,650.049471081911,676.24694159292,6636881
8/24/2021,679.765991210937,686.21758567259,653.470735074254,657.869565751642,7640710
8/25/2021,704.546081542968,708.700532942979,679.766024704561,682.796306566442,21275432
8/26/2021,705.474731445312,716.520672582546,701.564659562188,708.700528816297,14969643
8/27/2021,710.655578613281,715.494304595579,706.012368161543,707.723024643762,6751256
8/30/2021,713.588134765625,718.86675579209,710.753308721233,714.174621696137,4757858
8/31/2021,731.476623535156,737.048487428413,711.730750268275,715.836337329778,15419587
9/1/2021,728.006530761718,734.946884699028,721.01725319402,733.187364230988,5320381
9/2/2021,736.901977539062,743.549148184538,727.273448358111,728.250966433861,5788915
9/3/2021,737.928344726562,744.868698498304,728.544136349278,738.954726669853,4491254
9/6/2021,734.3115234375,747.801259719454,730.45031545799,741.349664873334,5260360
9/7/2021,728.739562988281,738.172634181212,724.976143100941,736.950736858965,3515903
9/8/2021,730.059265136718,736.071024460645,721.652634539271,731.965437092814,4036193
9/9/2021,732.84521484375,734.115976238868,725.318314739334,728.348596501767,2829060
9/13/2021,728.3486328125,735.728941390967,723.852073909308,731.183458857748,2514604
9/14/2021,738.417114257812,745.601847626391,728.690798314885,730.987941728522,5615411
9/15/2021,748.729919433593,752.493339845291,736.657536409968,741.49626241284,7039338
9/16/2021,752.346740722656,755.377022609771,742.913668305954,751.711330167472,4625316
9/17/2021,749.853942871093,768.329054692625,742.913589779129,755.914565667672,9701785
9/20/2021,732.063171386718,758.553882329699,729.326073565472,742.718080585585,5570433
9/21/2021,732.747436523437,741.740613658238,717.547044228384,737.048539398373,7766479
9/22/2021,728.544128417968,742.522623404755,725.318331061473,733.138474792594,4343365
9/23/2021,737.537292480468,742.913641199676,733.676084649536,737.439564550758,3526253
9/24/2021,728.055419921875,747.703568206597,726.295899392951,739.003633837242,4445517
9/27/2021,733.382873535156,736.853050474339,719.844273210455,732.845250572121,3803939
9/28/2021,722.092529296875,739.883368109161,716.520664989873,737.04854215875,3748173
9/29/2021,725.318298339843,731.036754320061,719.453190806098,721.066119243062,2734053
9/30/2021,721.310607910156,739.492420151807,719.453299711474,729.03296486743,4356469
10/1/2021,718.426879882812,721.652677412408,705.768009606175,719.306610301994,4008108
10/4/2021,727.468872070312,730.69466938047,719.502076893488,722.239115227471,3414151
10/5/2021,727.224487304687,736.85301520026,725.318315378849,727.42000282633,3270764
10/6/2021,707.723083496093,732.161035274273,705.621395777983,730.890273714402,3615568
10/7/2021,719.599853515625,722.190240252079,710.215645518373,713.588094335151,3237419
10/8/2021,723.265563964843,730.205917630011,717.009425142722,723.070048439847,2878232
10/11/2021,720.870666503906,729.228433534747,719.942012464265,727.175669584353,2118247
10/12/2021,720.332946777343,724.291882243034,712.46388014422,721.066085184433,2152513
10/13/2021,741.93603515625,747.410111155198,722.483406416747,723.949683166068,9083125
10/14/2021,794.526550292968,799.316411947159,747.068067397741,748.876451677387,19754735
10/18/2021,792.3271484375,811.2421562335,788.856971708918,802.444494838977,8883845
10/19/2021,774.438659667968,801.564785014495,767.351653946804,796.677194861968,5543852
10/20/2021,777.029052734375,784.849196439185,760.020216311228,774.194226776196,5467049
10/21/2021,761.828674316406,784.849272302989,757.869738115766,781.036928013207,4607499
10/22/2021,744.673156738281,769.59986427452,736.950800789536,762.757238676337,3860760
10/25/2021,735.142395019531,748.338887930712,721.94590210835,747.801264966923,2973109
10/26/2021,733.040710449218,741.496204640711,723.412123160774,735.093474211487,3093933
10/27/2021,729.081726074218,739.541179884335,726.931234353132,736.706413677922,3246881
10/28/2021,672.630126953125,717.986987031026,665.836424431808,708.065155244309,18160551
10/29/2021,677.419921875,693.646695561223,671.554814326298,681.329993574134,7612968
11/1/2021,688.563720703125,691.105243703042,674.487437277367,689.150207652962,3233662
11/2/2021,686.559692382812,698.9253180285,684.897959636748,691.105174609999,3028354
11/3/2021,693.255798339843,703.617465585651,686.217656596009,686.217656596009,3036191
11/4/2021,697.654602050781,700.342776525805,696.970327524546,696.970327524546,453287
11/8/2021,714.027954101562,718.573376488586,693.157911369285,700.880326559179,3227351
11/9/2021,720.772827148437,727.762104264787,711.43754278052,714.565612112236,3456614
